"ID","model","weight","M","R"
21499.0,"DDHy",4.212664638111859e-05,2.1031245055031613,10.002287400173168
18645.0,"DDH",1.1528283506880683e-05,0.18443327829504388,17.070709202620563
18645.0,"DDH",1.1528283506880683e-05,0.2086156904466956,15.899972112563653
18645.0,"DDH",1.1528283506880683e-05,0.23606172530128838,14.915584033178096
18645.0,"DDH",1.1528283506880683e-05,0.26695801096340693,14.317910981075604
18645.0,"DDH",1.1528283506880683e-05,0.3016131001140187,13.915875720218958
18645.0,"DDH",1.1528283506880683e-05,0.3403508719568322,13.471146786247111
18645.0,"DDH",1.1528283506880683e-05,0.3834926350392317,13.261336014926464
18645.0,"DDH",1.1528283506880683e-05,0.43134057425713507,13.009694638944936
18645.0,"DDH",1.1528283506880683e-05,0.48414827949339584,12.911777298685852
18645.0,"DDH",1.1528283506880683e-05,0.5421196548318299,12.774079240871549
18645.0,"DDH",1.1528283506880683e-05,0.605370351212415,12.742135663130709
18645.0,"DDH",1.1528283506880683e-05,0.6738563606956881,12.673633303110888
18645.0,"DDH",1.1528283506880683e-05,0.7474353720528208,12.679385244401159
18645.0,"DDH",1.1528283506880683e-05,0.8257606294533867,12.651650234624121
18645.0,"DDH",1.1528283506880683e-05,0.9083199761270644,12.642049518403844
18645.0,"DDH",1.1528283506880683e-05,0.9943992231933896,12.664208861367706
18645.0,"DDH",1.1528283506880683e-05,1.0831326498231897,12.657870996955657
18645.0,"DDH",1.1528283506880683e-05,1.1735102562161925,12.678220812050192
18645.0,"DDH",1.1528283506880683e-05,1.264415131102395,12.667450065080157
18645.0,"DDH",1.1528283506880683e-05,1.3546969817800976,12.653619456007299
18645.0,"DDH",1.1528283506880683e-05,1.4432202047334979,12.650951601652187
18645.0,"DDH",1.1528283506880683e-05,1.5289214953534023,12.621635082732306
18645.0,"DDH",1.1528283506880683e-05,1.6108596949845686,12.582813536822718
18645.0,"DDH",1.1528283506880683e-05,1.6882432279890187,12.537551262249403
18645.0,"DDH",1.1528283506880683e-05,1.76045170544165,12.494877970335349
18645.0,"DDH",1.1528283506880683e-05,1.8270516977057027,12.432325366833119
18645.0,"DDH",1.1528283506880683e-05,1.8877771299742088,12.360735726214857
18645.0,"DDH",1.1528283506880683e-05,1.9425196271840364,12.28338833099802
18645.0,"DDH",1.1528283506880683e-05,1.9913046312520646,12.200194196000055
18645.0,"DDH",1.1528283506880683e-05,2.034269087943588,12.112609494950764
18645.0,"DDH",1.1528283506880683e-05,2.0716347579726033,12.020704064277892
18645.0,"DDH",1.1528283506880683e-05,2.1036862138747496,11.93190198949191
18645.0,"DDH",1.1528283506880683e-05,2.1307461644967622,11.833130260104834
18645.0,"DDH",1.1528283506880683e-05,2.153164846875432,11.731872548173513
18645.0,"DDH",1.1528283506880683e-05,2.1713008030535015,11.629424230790072
18645.0,"DDH",1.1528283506880683e-05,2.185512097818881,11.525783713356379
18645.0,"DDH",1.1528283506880683e-05,2.1961474774378216,11.421621838941086
18645.0,"DDH",1.1528283506880683e-05,2.203541107932716,11.317571231225253
18645.0,"DDH",1.1528283506880683e-05,2.2080099149866284,11.213852828117384
18645.0,"DDH",1.1528283506880683e-05,2.209848529738747,11.110712488613157
18645.0,"DDH",1.1528283506880683e-05,2.209331675176431,11.008503541675289
18645.0,"DDH",1.1528283506880683e-05,2.20671229089619,10.907396909844536
18645.0,"DDH",1.1528283506880683e-05,2.202221555968583,10.807721328131942
18645.0,"DDH",1.1528283506880683e-05,2.196070778420457,10.709509775075714
18645.0,"DDH",1.1528283506880683e-05,2.1884515507134283,10.61284917953086
18645.0,"DDH",1.1528283506880683e-05,2.179539017467587,10.51799800171914
18645.0,"DDH",1.1528283506880683e-05,2.16949028413565,10.424900866079504
18645.0,"DDH",1.1528283506880683e-05,2.158444565171898,10.333674104992252
18645.0,"DDH",1.1528283506880683e-05,2.1465185067735044,10.244443895951765
18645.0,"DDH",1.1528283506880683e-05,2.1338150838645746,10.156929377417256
21407.0,"RMFNL",1.2583460165145065e-05,0.15068413165516442,20.384713265568447
21407.0,"RMFNL",1.2583460165145065e-05,0.16592703582636806,18.491197185669662
21407.0,"RMFNL",1.2583460165145065e-05,0.18424056015112478,16.753885499630503
21407.0,"RMFNL",1.2583460165145065e-05,0.2059843896863253,15.660668131438378
21407.0,"RMFNL",1.2583460165145065e-05,0.2316055267053133,14.645291293755298
21407.0,"RMFNL",1.2583460165145065e-05,0.26156692854629876,13.99206735881722
21407.0,"RMFNL",1.2583460165145065e-05,0.2962968917660233,13.408198995998015
21407.0,"RMFNL",1.2583460165145065e-05,0.33615847240594116,13.043075510199968
21407.0,"RMFNL",1.2583460165145065e-05,0.38142488972628535,12.798201852380318
21407.0,"RMFNL",1.2583460165145065e-05,0.4322334821034271,12.530535633372764
21407.0,"RMFNL",1.2583460165145065e-05,0.4885838978669524,12.418298552090745
21407.0,"RMFNL",1.2583460165145065e-05,0.5502378168004406,12.287635354106591
21407.0,"RMFNL",1.2583460165145065e-05,0.6168875320626677,12.254165483442558
21407.0,"RMFNL",1.2583460165145065e-05,0.687959050203676,12.195545930075058
21407.0,"RMFNL",1.2583460165145065e-05,0.7628296058403798,12.204554027745003
21407.0,"RMFNL",1.2583460165145065e-05,0.8406999549144037,12.181276996776953
